antecedents,consequents,antecedent support,consequent support,support,confidence,lift,antecedents_str,consequents_str
209,88,0.01052705207568286,0.08477599412443605,0.002308257265764348,0.21926910299003322,2.5864527482648594,OUTROS ACUCARES,CONSERVAS DOCES
296,109,0.00384709544294058,0.10208792361766866,0.0010142342531388802,0.26363636363636367,2.582444174530506,SAPONACEO,ESPONJA MULTIUSO
251,216,0.04627006610009443,0.08054418913720142,0.00961773860735145,0.2078609221466364,2.5807066204684213,PARMESAO,OUTROS CEREAIS E SEMENTES
247,109,0.03798132410030427,0.10208792361766866,0.010002448151645508,0.26335174953959484,2.579656243434613,PANOS,ESPONJA MULTIUSO
56,300,0.07449375721330395,0.09173573951666492,0.01762669184765502,0.23661971830985915,2.57936241160267,CALDO DE GALINHA,SOBREMESAS EM PO
99,109,0.0475640891127199,0.10208792361766866,0.012520546987024796,0.263235294117647,2.578515506922193,DESINFETANTE,ESPONJA MULTIUSO
22,111,0.08502080928898681,0.09292484174448291,0.02035463225264925,0.23940765117235707,2.5763579111671833,AMIDO DE MILHO,EXTRATO DE TOMATE
111,22,0.09292484174448291,0.08502080928898681,0.02035463225264925,0.2190440346255175,2.5763579111671833,EXTRATO DE TOMATE,AMIDO DE MILHO
320,53,0.024551463644948063,0.08963732382051551,0.0056657223796034,0.23076923076923078,2.5744770251208022,TRIGO PARA QUIBE,CAFE EM PO
209,37,0.01052705207568286,0.1045360752631763,0.0028328611898017,0.2691029900332226,2.5742595496888367,OUTROS ACUCARES,AZEITE DE OLIVA
301,111,0.02734935123981394,0.09292484174448291,0.006540062252998986,0.2391304347826087,2.5733746788630527,SUCO EM PO,EXTRATO DE TOMATE
154,26,0.10082887419997902,0.08680446263071381,0.022522995138670305,0.22337842525147417,2.573351858668574,LEITE INTEGRAL,ARROZ BRANCO
26,154,0.08680446263071381,0.10082887419997902,0.022522995138670305,0.2594681708299758,2.5733518586685737,ARROZ BRANCO,LEITE INTEGRAL
30,6,0.08390165425104046,0.12670933445248836,0.02734935123981394,0.32596915381408925,2.572574113995654,ARROZ PARBOILIZADO,ACUCAR REFINADO
6,30,0.12670933445248836,0.08390165425104046,0.02734935123981394,0.2158432238476401,2.5725741139956537,ACUCAR REFINADO,ARROZ PARBOILIZADO
247,291,0.03798132410030427,0.07984471723848495,0.00779911167068863,0.20534069981583794,2.571750604395205,PANOS,SACO PLASTICO (BOBINA OU ZIP)
225,53,0.04543069982163467,0.08963732382051551,0.010457104885811213,0.23017705927636642,2.5678707202064555,OUTROS FEIJOES,CAFE EM PO
159,101,0.004266778582170462,0.13741125450285036,0.0015038645822404084,0.35245901639344257,2.56499380395462,LIMPA MOVEIS,DETERGENTE (LAVA LOUCAS)
58,88,0.01287028293638303,0.08477599412443605,0.0027978875948658764,0.2173913043478261,2.5643026259147654,CANELA,CONSERVAS DOCES
22,216,0.08502080928898681,0.08054418913720142,0.017556744657783372,0.2064993829699712,2.563802369631084,AMIDO DE MILHO,OUTROS CEREAIS E SEMENTES
216,22,0.08054418913720142,0.08502080928898681,0.017556744657783372,0.21797655232305685,2.563802369631084,OUTROS CEREAIS E SEMENTES,AMIDO DE MILHO
36,163,0.022208232784247894,0.11313957961738887,0.006435141468191515,0.28976377952755905,2.5611176964548674,AVENTAL,LUVA DESCARTAVEL
186,6,0.003882069037876403,0.12670933445248836,0.0012590494176896443,0.32432432432432434,2.55959299072741,MOLHO TARE,ACUCAR REFINADO
236,13,0.004056937012555521,0.10789354037701536,0.0011191550379463504,0.2758620689655172,2.5567987481137866,OUTROS PRODUTOS DE LIMPEZA,ALCOOL
113,53,0.006714930227678103,0.08963732382051551,0.0015388381771762319,0.22916666666666666,2.556598712446352,FARFALLE (GRAVATA),CAFE EM PO
62,37,0.013220018885741265,0.1045360752631763,0.003532333088518169,0.2671957671957672,2.5560149118195286,CASTANHA DE CAJU,AZEITE DE OLIVA
113,300,0.006714930227678103,0.09173573951666492,0.0015738117721120553,0.234375,2.5548930137247425,FARFALLE (GRAVATA),SOBREMESAS EM PO
106,207,0.1395796173888714,0.08267757842828664,0.029482740530899172,0.2112252568278627,2.5548070086628925,ESPAGUETE,OUTRAS MASSAS SECAS
207,106,0.08267757842828664,0.1395796173888714,0.029482740530899172,0.3565989847715736,2.5548070086628925,OUTRAS MASSAS SECAS,ESPAGUETE
148,53,0.01206589025285909,0.08963732382051551,0.002762913999930053,0.22898550724637684,2.5545776857961973,INGREDIENTES DIVERSOS PANIFICACAO,CAFE EM PO
224,22,0.0317560242017277,0.08502080928898681,0.00688979820235722,0.21696035242290748,2.5518500028088007,OUTROS FARINACEOS,AMIDO DE MILHO
286,174,0.011226523974399329,0.08792361766866016,0.0025180988353792886,0.22429906542056074,2.551067294180626,SACHES MOSTARDA,MILHO VERDE
159,250,0.004266778582170462,0.09659706921274437,0.0010492078480747037,0.2459016393442623,2.5456428579907646,LIMPA MOVEIS,PAPEL TOALHA
273,300,0.018570978910922253,0.09173573951666492,0.004336725772042108,0.2335216572504708,2.545590829493981,SABAO EM PASTA,SOBREMESAS EM PO
36,109,0.022208232784247894,0.10208792361766866,0.00577064316441087,0.25984251968503935,2.5452816599363928,AVENTAL,ESPONJA MULTIUSO
130,53,0.020704368202007484,0.08963732382051551,0.004721435316336166,0.22804054054054054,2.5440355738102522,FOSFORO,CAFE EM PO
38,174,0.08131360822578954,0.08792361766866016,0.018186269366628195,0.2236559139784946,2.5437524058818997,AZEITONAS,MILHO VERDE
174,38,0.08792361766866016,0.08131360822578954,0.018186269366628195,0.20684168655529037,2.5437524058818997,MILHO VERDE,AZEITONAS
115,207,0.02378204455635995,0.08267757842828664,0.005001224075822754,0.2102941176470588,2.5435447148402504,FARINHA DE MILHO,OUTRAS MASSAS SECAS
45,154,0.005455880809988459,0.10082887419997902,0.0013989437974329382,0.2564102564102564,2.5430240934923556,BEBIDA SABOR CHOCOLATE,LEITE INTEGRAL
224,174,0.0317560242017277,0.08792361766866016,0.007099639771972161,0.22356828193832598,2.542755722141032,OUTROS FARINACEOS,MILHO VERDE
95,174,0.009233029063057391,0.08792361766866016,0.002063442101213584,0.2234848484848485,2.541806791060968,CREME DE CEBOLA,MILHO VERDE
121,174,0.03476375336620851,0.08792361766866016,0.007764138075752806,0.2233400402414487,2.5401598132950447,FEIJAO CARIOCA,MILHO VERDE
259,168,0.02675480012590494,0.10345189382016577,0.007029692582100514,0.2627450980392157,2.539780455792865,POTE PLASTICO,MARMITA TERMICA (ISOPOR)
213,300,0.015912985695799672,0.09173573951666492,0.003707201063197286,0.23296703296703297,2.5395449384774587,OUTROS BOMBONIERE,SOBREMESAS EM PO
19,30,0.030042318049872348,0.08390165425104046,0.006400167873255692,0.21303841676367868,2.539144414557676,AMACIANTES,ARROZ PARBOILIZADO
53,154,0.08963732382051551,0.10082887419997902,0.022942678277900187,0.25595005852516584,2.5384599456850734,CAFE EM PO,LEITE INTEGRAL
154,53,0.10082887419997902,0.08963732382051551,0.022942678277900187,0.22754075615678113,2.5384599456850734,LEITE INTEGRAL,CAFE EM PO
1,323,0.026579932151225824,0.12545028503479871,0.008463609974469277,0.318421052631579,2.5382250231097685,ACETO BALSAMICO,VINAGRE
274,109,0.0459203301507362,0.10208792361766866,0.011891022278179975,0.25894897182025894,2.5365289315713135,SABAO EM PO (LAVA ROUPAS),ESPONJA MULTIUSO
267,10,0.004196831392298815,0.09533801979505474,0.0010142342531388802,0.24166666666666667,2.5348404255319146,PROTEINA TEXTURIZADA DE SOJA (PTS),AGUA SANITARIA
128,122,0.010771867240233624,0.10890777463015423,0.0029727555695449937,0.275974025974026,2.534015839651678,FILTRO DE CAFE,FEIJAO PRETO
113,323,0.006714930227678103,0.12545028503479871,0.002133389291085231,0.31770833333333337,2.5325437343183723,FARFALLE (GRAVATA),VINAGRE
27,174,0.05295002273283671,0.08792361766866016,0.011786101493372505,0.22258916776750332,2.5316197589404226,ARROZ INTEGRAL,MILHO VERDE
218,250,0.004581540936592872,0.09659706921274437,0.0011191550379463504,0.24427480916030533,2.528801454859019,OUTROS CLORADOS,PAPEL TOALHA
55,239,0.0317560242017277,0.17427342356520828,0.013989437974329381,0.44052863436123346,2.5278015738091004,CALDO DE CARNE,OUTROS TEMPEROS E ESPECIARIAS
12,53,0.02794390235372294,0.08963732382051551,0.006330220683384045,0.2265331664580726,2.527219207388088,ALCAPARRA,CAFE EM PO
210,207,0.010562025670618683,0.08267757842828664,0.0022033364809568774,0.2086092715231788,2.523166201633778,OUTROS ARROZ,OUTRAS MASSAS SECAS
27,122,0.05295002273283671,0.10890777463015423,0.014549015493302557,0.2747688243064729,2.522949580409435,ARROZ INTEGRAL,FEIJAO PRETO
156,207,0.024481516455076416,0.08267757842828664,0.005106144860630224,0.20857142857142857,2.522708484408992,LENTILHA,OUTRAS MASSAS SECAS
151,10,0.03388941349281293,0.09533801979505474,0.008148847620046865,0.24045407636738905,2.5221215721103283,LA E PALHA DE ACO,AGUA SANITARIA
159,154,0.004266778582170462,0.10082887419997902,0.001084181443010527,0.25409836065573765,2.5200951877313584,LIMPA MOVEIS,LEITE INTEGRAL
19,22,0.030042318049872348,0.08502080928898681,0.006435141468191515,0.21420256111757857,2.519413340203589,AMACIANTES,AMIDO DE MILHO
188,174,0.04945266323925436,0.08792361766866016,0.010946735214912741,0.22135785007072137,2.517615356830603,MOLHOS PARA SALADA,MILHO VERDE
55,207,0.0317560242017277,0.08267757842828664,0.0066100094428706326,0.2081497797356828,2.517608566828417,CALDO DE CARNE,OUTRAS MASSAS SECAS
130,291,0.020704368202007484,0.07984471723848495,0.004161857797362991,0.20101351351351354,2.5175555812053845,FOSFORO,SACO PLASTICO (BOBINA OU ZIP)
225,300,0.04543069982163467,0.09173573951666492,0.010492078480747036,0.23094688221709006,2.5175235239166054,OUTROS FEIJOES,SOBREMESAS EM PO
206,10,0.005246039240373518,0.09533801979505474,0.0012590494176896443,0.24,2.517358767424798,OUTRAS MASSAS FRESCAS,AGUA SANITARIA
133,300,0.026509984961354177,0.09173573951666492,0.006120379113769104,0.2308707124010554,2.5166932061316727,FUSILI (PARAFUSO),SOBREMESAS EM PO
143,174,0.03920539992305809,0.08792361766866016,0.008673451544084216,0.22123104371097232,2.5161731236387554,GRAO DE BICO,MILHO VERDE
172,37,0.011576259923757564,0.1045360752631763,0.0030427027594166402,0.2628398791540785,2.514346157461548,MEL,AZEITE DE OLIVA
131,300,0.06676459273248697,0.09173573951666492,0.01538838177176232,0.23048716605552647,2.5125122146495116,FRUTAS SECAS,SOBREMESAS EM PO
320,323,0.024551463644948063,0.12545028503479871,0.007729164480816983,0.3148148148148148,2.5094786729857823,TRIGO PARA QUIBE,VINAGRE
307,168,0.03745672017626692,0.10345189382016577,0.00972265939215892,0.25957049486461253,2.50909369833126,TALHERES,MARMITA TERMICA (ISOPOR)
225,22,0.04543069982163467,0.08502080928898681,0.009687685797223096,0.21324095458044648,2.508103091040192,OUTROS FEIJOES,AMIDO DE MILHO
276,10,0.007169586961843808,0.09533801979505474,0.0017137061518553492,0.23902439024390243,2.507125601703559,SABONETE,AGUA SANITARIA
4,6,0.015528276151505612,0.12670933445248836,0.004931276885951107,0.3175675675675676,2.5062681367539223,ACUCAR MASCAVO,ACUCAR REFINADO
242,174,0.037141957821844505,0.08792361766866016,0.008183821214982689,0.22033898305084748,2.506027264269245,OVO DE CODORNA,MILHO VERDE
228,10,0.0046864617214003425,0.09533801979505474,0.0011191550379463504,0.23880597014925373,2.5048345944525354,OUTROS LIMPADORES,AGUA SANITARIA
272,288,0.03651243311299968,0.09142097716224251,0.008358689189661806,0.22892720306513414,2.5040992797403905,SABAO EM BARRA,SACO DE LIXO
45,53,0.005455880809988459,0.08963732382051551,0.0012240758227538208,0.22435897435897434,2.5029637744230016,BEBIDA SABOR CHOCOLATE,CAFE EM PO
131,88,0.06676459273248697,0.08477599412443605,0.014164305949008499,0.21215295966474595,2.5025122011939276,FRUTAS SECAS,CONSERVAS DOCES
25,163,0.005805616759346694,0.11313957961738887,0.0016437589619837023,0.2831325301204819,2.502506471015437,AROMATIZANTE DE AMBIENTE,LUVA DESCARTAVEL
291,288,0.07984471723848495,0.09142097716224251,0.01825621655649984,0.228646517739816,2.50102902897267,SACO PLASTICO (BOBINA OU ZIP),SACO DE LIXO
267,6,0.004196831392298815,0.12670933445248836,0.0013289966075612912,0.31666666666666665,2.499158156224124,PROTEINA TEXTURIZADA DE SOJA (PTS),ACUCAR REFINADO
152,6,0.06742909103626762,0.12670933445248836,0.021333892910852307,0.3163900414937759,2.496975008675555,LEITE CONDENSADO,ACUCAR REFINADO
273,163,0.018570978910922253,0.11313957961738887,0.005246039240373518,0.2824858757062147,2.4967909255232756,SABAO EM PASTA,LUVA DESCARTAVEL
149,174,0.014828804252789145,0.08792361766866016,0.003252544329031581,0.2193396226415094,2.494661030305759,INTEGRAL,MILHO VERDE
31,6,0.0060854055188332805,0.12670933445248836,0.00192354772147029,0.31609195402298856,2.494622478989598,ASPARGO,ACUCAR REFINADO
179,30,0.020389605847585073,0.08390165425104046,0.004266778582170462,0.20926243567753003,2.4941395678731206,MOLHO BARBECUE,ARROZ PARBOILIZADO
72,168,0.010981708809848565,0.10345189382016577,0.0028328611898017,0.25796178343949044,2.493543365072803,CHICLETES,MARMITA TERMICA (ISOPOR)
159,10,0.004266778582170462,0.09533801979505474,0.0010142342531388802,0.23770491803278687,2.4932856644576207,LIMPA MOVEIS,AGUA SANITARIA
132,111,0.05753156366942958,0.09292484174448291,0.013324939670548736,0.23161094224924011,2.492454524551194,FUBA E POLENTA,EXTRATO DE TOMATE
89,163,0.00384709544294058,0.11313957961738887,0.001084181443010527,0.2818181818181818,2.4908894196993114,COPO BIODEGRADAVEL,LUVA DESCARTAVEL
209,323,0.01052705207568286,0.12545028503479871,0.0032875179239674045,0.3122923588039867,2.489371456727737,OUTROS ACUCARES,VINAGRE
136,88,0.01143636554401427,0.08477599412443605,0.002413178050571818,0.2110091743119266,2.489020346988827,GELEIA,CONSERVAS DOCES
312,26,0.01619277445528626,0.08680446263071381,0.0034973594935823454,0.2159827213822894,2.488152277390734,TAPIOCA,ARROZ BRANCO
185,216,0.0745637044031756,0.08054418913720142,0.014933725037596615,0.200281425891182,2.4866030440757996,MOLHO SHOYU,OUTROS CEREAIS E SEMENTES
25,53,0.005805616759346694,0.08963732382051551,0.0012940230126254678,0.22289156626506024,2.486593271251216,AROMATIZANTE DE AMBIENTE,CAFE EM PO
210,174,0.010562025670618683,0.08792361766866016,0.002308257265764348,0.21854304635761587,2.4856011632869173,OUTROS ARROZ,MILHO VERDE
228,109,0.0046864617214003425,0.10208792361766866,0.0011891022278179974,0.2537313432835821,2.48541976653219,OUTROS LIMPADORES,ESPONJA MULTIUSO
276,101,0.007169586961843808,0.13741125450285036,0.0024481516455076417,0.3414634146341463,2.4849741447274485,SABONETE,DETERGENTE (LAVA LOUCAS)
79,288,0.015248487392019026,0.09142097716224251,0.003462385898646522,0.22706422018348624,2.4837212118234206,CLORO LIQUIDO,SACO DE LIXO
218,37,0.004581540936592872,0.1045360752631763,0.0011891022278179974,0.2595419847328244,2.4827982500721473,OUTROS CLORADOS,AZEITE DE OLIVA
155,101,0.0030776763543524637,0.13741125450285036,0.0010492078480747037,0.34090909090909094,2.480940095791203,LEITE SEMIDESNATADO,DETERGENTE (LAVA LOUCAS)
6,154,0.12670933445248836,0.10082887419997902,0.03168607701185605,0.2500690035881866,2.4801328545255013,ACUCAR REFINADO,LEITE INTEGRAL
154,6,0.10082887419997902,0.12670933445248836,0.03168607701185605,0.3142559833506764,2.4801328545255013,LEITE INTEGRAL,ACUCAR REFINADO
216,174,0.08054418913720142,0.08792361766866016,0.017556744657783372,0.21797655232305685,2.47915813865281,OUTROS CEREAIS E SEMENTES,MILHO VERDE
121,114,0.03476375336620851,0.11614730878186968,0.010002448151645508,0.28772635814889336,2.477253766501448,FEIJAO CARIOCA,FARINHA DE MANDIOCA
292,288,0.011121603189591859,0.09142097716224251,0.0025180988353792886,0.22641509433962262,2.476620808130386,SACOLA BIODEGRADAVEL,SACO DE LIXO
59,250,0.02105410415136572,0.09659706921274437,0.005036197670758577,0.23920265780730895,2.476293119002312,CANUDO BIODEGRADAVEL,PAPEL TOALHA
124,207,0.026999615290455706,0.08267757842828664,0.005525827999860106,0.20466321243523317,2.475437915888588,FERMENTO QUIMICO,OUTRAS MASSAS SECAS
79,300,0.015248487392019026,0.09173573951666492,0.003462385898646522,0.22706422018348624,2.4751991032048886,CLORO LIQUIDO,SOBREMESAS EM PO
53,195,0.08963732382051551,0.09449865351659498,0.02094918336655825,0.23371049551307063,2.4731621755015647,CAFE EM PO,OLEO DE SOJA
195,53,0.09449865351659498,0.08963732382051551,0.02094918336655825,0.22168763878608436,2.4731621755015647,OLEO DE SOJA,CAFE EM PO
161,53,0.007099639771972161,0.08963732382051551,0.0015738117721120553,0.22167487684729062,2.4730198024559424,LIMPADOR DE USO GERAL (PISOS),CAFE EM PO
10,109,0.09533801979505474,0.10208792361766866,0.024061833315846534,0.2523844460748349,2.472226264685767,AGUA SANITARIA,ESPONJA MULTIUSO
109,10,0.10208792361766866,0.09533801979505474,0.024061833315846534,0.2356971565604659,2.472226264685767,ESPONJA MULTIUSO,AGUA SANITARIA
267,37,0.004196831392298815,0.1045360752631763,0.001084181443010527,0.2583333333333333,2.4712361993977914,PROTEINA TEXTURIZADA DE SOJA (PTS),AZEITE DE OLIVA
79,111,0.015248487392019026,0.09292484174448291,0.0034973594935823454,0.2293577981651376,2.4682075735550546,CLORO LIQUIDO,EXTRATO DE TOMATE
67,88,0.009198055468121568,0.08477599412443605,0.00192354772147029,0.20912547528517111,2.466800624929413,CEREAIS MATINAIS,CONSERVAS DOCES
132,22,0.05753156366942958,0.08502080928898681,0.01206589025285909,0.20972644376899693,2.466766024963772,FUBA E POLENTA,AMIDO DE MILHO
279,53,0.011086629594656035,0.08963732382051551,0.0024481516455076417,0.22082018927444794,2.463484850536204,SACHE VINAGRE,CAFE EM PO
159,163,0.004266778582170462,0.11313957961738887,0.0011891022278179974,0.2786885245901639,2.4632275065244382,LIMPA MOVEIS,LUVA DESCARTAVEL
56,22,0.07449375721330395,0.08502080928898681,0.01559822334137726,0.20938967136150236,2.4628049663675182,CALDO DE GALINHA,AMIDO DE MILHO
167,300,0.05357954744168153,0.09173573951666492,0.012100863847794914,0.2258485639686684,2.461947384504817,MARGARINAS USO GERAL,SOBREMESAS EM PO
115,53,0.02378204455635995,0.08963732382051551,0.005246039240373518,0.22058823529411764,2.4608971563654727,FARINHA DE MILHO,CAFE EM PO
152,154,0.06742909103626762,0.10082887419997902,0.016717378379323612,0.2479253112033195,2.458872155128864,LEITE CONDENSADO,LEITE INTEGRAL
130,288,0.020704368202007484,0.09142097716224251,0.004651488126464519,0.22466216216216214,2.4574465197791513,FOSFORO,SACO DE LIXO
29,195,0.0299723708600007,0.09449865351659498,0.006959745392228867,0.2322053675612602,2.4572346686451194,ARROZ PARA RISOTO,OLEO DE SOJA
253,53,0.06211310460602245,0.08963732382051551,0.01367467561990697,0.22015765765765766,2.456093603357552,PENNE,CAFE EM PO
7,288,0.005455880809988459,0.09142097716224251,0.0012240758227538208,0.22435897435897434,2.4541301277146723,ADOCANTES,SACO DE LIXO
152,53,0.06742909103626762,0.08963732382051551,0.014828804252789145,0.21991701244813278,2.4534089492506674,LEITE CONDENSADO,CAFE EM PO
46,174,0.03357465113839052,0.08792361766866016,0.007239534151715455,0.21562499999999998,2.4524127386634844,BISCOITOS E BOLINHOS,MILHO VERDE
125,53,0.01447906830343091,0.08963732382051551,0.003182597139159934,0.21980676328502413,2.4521790021883323,FETTUCCINE,CAFE EM PO
120,26,0.008708425139020039,0.08680446263071381,0.001853600531598643,0.21285140562249,2.4520790656582823,FAROFA,ARROZ BRANCO
36,88,0.022208232784247894,0.08477599412443605,0.004616514531528696,0.20787401574803147,2.4520386684337723,AVENTAL,CONSERVAS DOCES
115,154,0.02378204455635995,0.10082887419997902,0.0058755639492183405,0.24705882352941178,2.450278508906164,FARINHA DE MILHO,LEITE INTEGRAL
128,109,0.010771867240233624,0.10208792361766866,0.002692966810058406,0.25,2.448869475847893,FILTRO DE CAFE,ESPONJA MULTIUSO
189,101,0.01517854020214738,0.13741125450285036,0.005106144860630224,0.33640552995391704,2.448165771945113,MOP E ESFREGAO,DETERGENTE (LAVA LOUCAS)
210,30,0.010562025670618683,0.08390165425104046,0.002168362886021054,0.20529801324503308,2.4468887422739605,OUTROS ARROZ,ARROZ PARBOILIZADO
171,174,0.006505088658063162,0.08792361766866016,0.0013989437974329382,0.21505376344086022,2.4459157748864424,MASSAS ORIENTAIS,MILHO VERDE
162,10,0.025810513062637708,0.09533801979505474,0.0060154583289616335,0.23306233062330622,2.444589588962654,LIMPADOR FORNO E CHAPAS(DESINCRUSTANTE),AGUA SANITARIA
267,114,0.004196831392298815,0.11614730878186968,0.0011891022278179974,0.28333333333333327,2.4394308943089427,PROTEINA TEXTURIZADA DE SOJA (PTS),FARINHA DE MANDIOCA
225,114,0.04543069982163467,0.11614730878186968,0.01287028293638303,0.28329484218629714,2.439099494921046,OUTROS FEIJOES,FARINHA DE MANDIOCA
228,323,0.0046864617214003425,0.12545028503479871,0.0014339173923687617,0.3059701492537314,2.438975321330344,OUTROS LIMPADORES,VINAGRE
143,207,0.03920539992305809,0.08267757842828664,0.007904032455496101,0.20160570918822482,2.438456870904785,GRAO DE BICO,OUTRAS MASSAS SECAS
236,163,0.004056937012555521,0.11313957961738887,0.0011191550379463504,0.2758620689655172,2.438245483131695,OUTROS PRODUTOS DE LIMPEZA,LUVA DESCARTAVEL
50,174,0.028713321442311056,0.08792361766866016,0.006155352708704927,0.21437271619975637,2.438169878400809,CACAU E CHOCOLATE EM PO,MILHO VERDE
53,122,0.08963732382051551,0.10890777463015423,0.02378204455635995,0.26531408505657433,2.4361353994934585,CAFE EM PO,FEIJAO PRETO
122,53,0.10890777463015423,0.08963732382051551,0.02378204455635995,0.21836865767501606,2.4361353994934585,FEIJAO PRETO,CAFE EM PO
320,239,0.024551463644948063,0.17427342356520828,0.01042213129087539,0.42450142450142453,2.4358356874913167,TRIGO PARA QUIBE,OUTROS TEMPEROS E ESPECIARIAS
5,26,0.00496625048088693,0.08680446263071381,0.0010492078480747037,0.21126760563380284,2.433833460067415,ACUCAR PARA CONFEITARIA,ARROZ BRANCO
185,300,0.0745637044031756,0.09173573951666492,0.016647431189451965,0.2232645403377111,2.4337792611041453,MOLHO SHOYU,SOBREMESAS EM PO
322,288,0.020599447417200014,0.09142097716224251,0.004581540936592872,0.22241086587436332,2.4328209211727887,VASSOURAS,SACO DE LIXO
72,300,0.010981708809848565,0.09173573951666492,0.0024481516455076417,0.22292993630573246,2.430131783755169,CHICLETES,SOBREMESAS EM PO
126,53,0.03777148253068933,0.08963732382051551,0.008218794809918512,0.21759259259259262,2.427477565353102,FIBRAS E MANTAS DE LIMPEZA,CAFE EM PO
58,323,0.01287028293638303,0.12545028503479871,0.003917042632812227,0.30434782608695654,2.426043320687022,CANELA,VINAGRE
144,250,0.06417654670723603,0.09659706921274437,0.015038645822404086,0.2343324250681199,2.42587510136595,GUARDANAPO,PAPEL TOALHA
248,10,0.0299723708600007,0.09533801979505474,0.006924771797293044,0.23103850641773627,2.4233617072642453,PAPEL HIGIENICO,AGUA SANITARIA
128,37,0.010771867240233624,0.1045360752631763,0.0027279404049942294,0.2532467532467533,2.4225775896903365,FILTRO DE CAFE,AZEITE DE OLIVA
259,300,0.02675480012590494,0.09173573951666492,0.0059455111390899875,0.22222222222222224,2.4224170796797564,POTE PLASTICO,SOBREMESAS EM PO
113,114,0.006714930227678103,0.11614730878186968,0.0018885741265344666,0.28125,2.4214939024390243,FARFALLE (GRAVATA),FARINHA DE MANDIOCA
312,88,0.01619277445528626,0.08477599412443605,0.003322491518903228,0.20518358531317493,2.4203029104206313,TAPIOCA,CONSERVAS DOCES
318,163,0.03525338369531004,0.11313957961738887,0.009652712202287273,0.27380952380952384,2.420103775667918,TOUCA DESCARTAVEL,LUVA DESCARTAVEL
184,26,0.014164305949008499,0.08680446263071381,0.0029727555695449937,0.20987654320987656,2.4178082191780823,MOLHO INGLES,ARROZ BRANCO
16,174,0.05396425698597559,0.08792361766866016,0.011471339138950093,0.21257290991574856,2.4176997665954647,ALHO,MILHO VERDE
170,10,0.018815794075473017,0.09533801979505474,0.004336725772042108,0.23048327137546468,2.417537849757396,MASCARA DESCARTAVEL,AGUA SANITARIA
247,288,0.03798132410030427,0.09142097716224251,0.00839366278459763,0.22099447513812157,2.417327860606086,PANOS,SACO DE LIXO
189,10,0.01517854020214738,0.09533801979505474,0.0034973594935823454,0.2304147465437788,2.4168190931497677,MOP E ESFREGAO,AGUA SANITARIA
10,13,0.09533801979505474,0.10789354037701536,0.02483125240443465,0.26045487894350694,2.413998818032964,AGUA SANITARIA,ALCOOL
13,10,0.10789354037701536,0.09533801979505474,0.02483125240443465,0.23014586709886545,2.413998818032964,ALCOOL,AGUA SANITARIA
101,109,0.13741125450285036,0.10208792361766866,0.033854439897877106,0.24637312293204378,2.4133424816704103,DETERGENTE (LAVA LOUCAS),ESPONJA MULTIUSO
109,101,0.10208792361766866,0.13741125450285036,0.033854439897877106,0.3316204179513532,2.4133424816704103,ESPONJA MULTIUSO,DETERGENTE (LAVA LOUCAS)
180,300,0.025600671493022767,0.09173573951666492,0.0056657223796034,0.2213114754098361,2.41248914082861,MOLHO DE ALHO,SOBREMESAS EM PO
225,323,0.04543069982163467,0.12545028503479871,0.013744622809778617,0.302540415704388,2.4116359370603755,OUTROS FEIJOES,VINAGRE
322,109,0.020599447417200014,0.10208792361766866,0.005071171265694401,0.2461799660441426,2.4114504176430867,VASSOURAS,ESPONJA MULTIUSO
27,114,0.05295002273283671,0.11614730878186968,0.014828804252789145,0.2800528401585205,2.411186648194091,ARROZ INTEGRAL,FARINHA DE MANDIOCA
171,88,0.006505088658063162,0.08477599412443605,0.0013289966075612912,0.20430107526881722,2.4098930054295753,MASSAS ORIENTAIS,CONSERVAS DOCES
303,6,0.006644983037806456,0.12670933445248836,0.0020284685062777605,0.30526315789473685,2.4091607710969396,SUCO PREMIUM,ACUCAR REFINADO
126,10,0.03777148253068933,0.09533801979505474,0.008673451544084216,0.22962962962962963,2.4085840058694057,FIBRAS E MANTAS DE LIMPEZA,AGUA SANITARIA
29,53,0.0299723708600007,0.08963732382051551,0.006470115063127339,0.2158693115519253,2.408252526415997,ARROZ PARA RISOTO,CAFE EM PO
97,53,0.07956492847899836,0.08963732382051551,0.017172035113489314,0.2158241758241758,2.4077489892082165,DERIVADOS DE COCO,CAFE EM PO
122,195,0.10890777463015423,0.09449865351659498,0.024761305214563004,0.22736030828516376,2.4059634695772343,FEIJAO PRETO,OLEO DE SOJA
195,122,0.09449865351659498,0.10890777463015423,0.024761305214563004,0.2620281273131014,2.4059634695772343,OLEO DE SOJA,FEIJAO PRETO
225,106,0.04543069982163467,0.1395796173888714,0.015248487392019026,0.33564280215550424,2.40466916613188,OUTROS FEIJOES,ESPAGUETE
143,323,0.03920539992305809,0.12545028503479871,0.011821075088308328,0.30151650312221234,2.4034740378515247,GRAO DE BICO,VINAGRE
104,30,0.021508760885531424,0.08390165425104046,0.004336725772042108,0.20162601626016258,2.4031232525747517,ERVILHA,ARROZ PARBOILIZADO
84,53,0.018186269366628195,0.08963732382051551,0.003917042632812227,0.21538461538461542,2.402845223446082,COGUMELO SECO,CAFE EM PO
318,109,0.03525338369531004,0.10208792361766866,0.008638477949148392,0.24503968253968253,2.400280795771546,TOUCA DESCARTAVEL,ESPONJA MULTIUSO
